#TYPE;TAG;INSTANCE NAME;APPLICATION_MEASUREMENT_NAME;APPLICATION_GROUP;SERVICE_ID;CUSTOMER;WAE_IP
OAM;APP_56.21.6.16_Other;APP Other WAE 4371400102-PRVDRI-XOC-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.21.6.16
OAM;APP_56.114.5.71_Replication;APP Replication WAE 3830977-TAMPFL-XOC-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.114.5.71
OAM;APP_56.146.58.7_SQL;APP SQL WAE 9959770-GRNRMI-VZB-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.146.58.7
OAM;APP_56.178.172.7_Printing;APP Printing WAE 4592281-SPI0TX-XOC-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.178.172.7
OAM;APP_56.210.73.6_Email-and-Messaging;APP Email-and-Messaging WAE 2787714-OLYMWA-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.210.73.6
OAM;APP_56.70.31.192_Web-Internet;APP Web-Internet WAE 1040161-DULSVA-XOC-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.70.31.192
OAM;APP_56.185.52.7_Systems-Management;APP Systems-Management WAE 1017679-MCLNTX-XOC-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.185.52.7
OAM;APP_56.97.4.236_Printing;APP Printing WAE 3442302-ATLNGA-VZB-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.97.4.236
OAM;APP_56.152.132.124_Web-Internet;APP Web-Internet WAE 6016649-BDFPIL-XOC-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.152.132.124
OAM;APP_56.182.29.11_Systems-Management;APP Systems-Management WAE 4802250201-AMRLTX-XOC-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.182.29.11
OAM;APP_56.86.163.111_Web;APP Web WAE 4514800240-CHRLSC-ATT-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.86.163.111
OAM;APP_56.161.169.21_Backup;APP Backup WAE 7739563-FYTVAR-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.161.169.21
OAM;APP_56.103.11.92_Web-Internet;APP Web-Internet WAE 2138610155-GRTNLA-ATT-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.103.11.92
OAM;APP_56.26.57.7_Email-and-Messaging;APP Email-and-Messaging WAE 4518996-WTRBCT-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.26.57.7
OAM;APP_56.92.192.133_Web;APP Web WAE 5722893-GRSBNC-XOC-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.92.192.133
OAM;APP_56.43.162.14_WAFS;APP WAFS WAE 3509954344-BRKLNY-XOC-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.43.162.14
OAM;APP_56.213.113.24_SQL;APP SQL WAE 2936360409-GRTFMT-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.213.113.24
OAM;APP_56.210.49.201_SSL;APP SSL WAE 5476304699-KENTWA-XOC-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.210.49.201
OAM;APP_56.114.5.71_Web;APP Web WAE 3830977-TAMPFL-XOC-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.114.5.71
OAM;APP_56.178.35.20_File-System;APP File-System WAE 4621981-FRTWTX-VZB-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.178.35.20
OAM;APP_56.184.158.36_Remote-Desktop;APP Remote-Desktop WAE 4822700006-CRLNTX-ATT-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.184.158.36
OAM;APP_56.66.55.7_Backup;APP Backup WAE 2303780020-BLTMMD-XOC-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.66.55.7
OAM;APP_56.146.71.5_Web;APP Web WAE 2582700701-SGNWMI-ATT-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.146.71.5
OAM;APP_56.178.119.41_Printing;APP Printing WAE 4871100074-PLANTX-ATT-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.178.119.41
OAM;APP_56.185.49.6_File-Transfer;APP File-Transfer WAE 4859000711-MDLNTX-VZB-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.185.49.6
OAM;APP_56.66.89.14_Citrix;APP Citrix WAE 2303780032-BLTMMD-ATT-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.66.89.14
OAM;APP_56.178.172.7_SQL;APP SQL WAE 4592281-SPI0TX-XOC-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.178.172.7
OAM;APP_56.244.20.6_Email-and-Messaging;APP Email-and-Messaging WAE 5005857-SCLACA-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.244.20.6
OAM;APP_56.66.55.7_Email-and-Messaging;APP Email-and-Messaging WAE 2303780020-BLTMMD-XOC-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.66.55.7
OAM;APP_56.52.41.9_Other;APP Other WAE 1279292-LNCSPA-ATT-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.52.41.9
OAM;APP_56.132.134.6_Remote-Desktop;APP Remote-Desktop WAE 3816660764-CLVDOH-XOC-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.132.134.6
OAM;APP_56.186.49.7_Email-and-Messaging;APP Email-and-Messaging WAE 4802058-VCTRTX-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.186.49.7
OAM;APP_56.174.197.10_WAFS;APP WAFS WAE 3066520102-OMAHNE-ATT-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.174.197.10
OAM;APP_56.112.62.13_Web-Internet;APP Web-Internet WAE 5197566-NPLSFL-VZB-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.112.62.13
OAM;APP_56.88.194.4_Replication;APP Replication WAE RAL-RALHNC-VZB-WAAS-1;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.88.194.4
OAM;APP_56.113.46.15_SQL;APP SQL WAE 7511197-ORLNFL-VZB-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.113.46.15
OAM;APP_56.113.60.25_Web;APP Web WAE 1731763-TAMPFL-VZB-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.113.60.25
OAM;APP_56.168.184.19_CIFS;APP CIFS WAE 8792009-HRSNAR-VZB-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.168.184.19
OAM;APP_56.71.53.62_Remote-Desktop;APP Remote-Desktop WAE 2303787444-BLTMMD-XOC-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.71.53.62
OAM;APP_56.227.57.28_File-Transfer;APP File-Transfer WAE 0550340350-MDSTCA-ATT-WAAS-R;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.227.57.28
OAM;APP_56.161.162.9_Directory-Services;APP Directory-Services WAE 0451300027-LTLRAR-ATT-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.161.162.9
OAM;APP_56.229.3.4_SQL;APP SQL WAE 9791980-WSCRCA-VZB-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.229.3.4
OAM;APP_56.207.245.6_Printing;APP Printing WAE EAGAN-EAGNMN-VZB-WAAS-2;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.207.245.6
OAM;APP_56.178.45.27_Email-and-Messaging;APP Email-and-Messaging WAE 4832200133-FRTWTX-ATT-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.178.45.27
OAM;APP_56.106.134.42_Email-and-Messaging;APP Email-and-Messaging WAE 8335963-MMPHTN-XOC-WAAS-1;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.106.134.42
OAM;APP_56.229.37.10_CIFS;APP CIFS WAE 6152256-STCKCA-VZB-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.229.37.10
OAM;APP_56.114.67.68_Systems-Management;APP Systems-Management WAE 1171825-TAMPFL-ATT-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.114.67.68
OAM;APP_56.146.58.7_SSL;APP SSL WAE 9959770-GRNRMI-VZB-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.146.58.7
OAM;APP_56.178.166.41_CIFS;APP CIFS WAE 3961380021-OKLCOK-ATT-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.178.166.41
OAM;APP_56.146.58.7_SSH;APP SSH WAE 9959770-GRNRMI-VZB-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.146.58.7
OAM;APP_56.116.74.8_Web;APP Web WAE 4415859-MIAMFL-VZB-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.116.74.8
OAM;APP_56.19.178.39_Version-Management;APP Version-Management WAE 1728030-WLTHMA-XOC-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.19.178.39
OAM;APP_56.45.133.9_File-System;APP File-System WAE 1341921-WHTPNY-ATT-WAAS-2;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.45.133.9
OAM;APP_56.178.172.7_Citrix;APP Citrix WAE 4592281-SPI0TX-XOC-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.178.172.7
OAM;APP_56.46.211.9_CIFS;APP CIFS WAE 9209673-KRNYNJ-X0C-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.46.211.9
OAM;APP_56.115.183.10_Outlook_Exchange;APP Outlook_Exchange WAE 1188950680-TLHSFL-ATT-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.115.183.10
OAM;APP_56.207.245.10_Email-and-Messaging;APP Email-and-Messaging WAE EAGAN-EAGNMN-VZB-WAAS-6;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.207.245.10
OAM;APP_56.178.72.17_CIFS;APP CIFS WAE 4841450046-HSTNTX-XOC-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.178.72.17
OAM;APP_56.210.49.201_SQL;APP SQL WAE 5476304699-KENTWA-XOC-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.210.49.201
OAM;APP_56.130.123.77_Directory-Services;APP Directory-Services WAE 1309332-ECLVOH-VZB-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.130.123.77
OAM;APP_56.117.190.32_Other;APP Other WAE 2796781-LKMRFL-VZB-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.117.190.32
OAM;APP_56.186.101.64_Email-and-Messaging;APP Email-and-Messaging WAE 5119992-ALXNLA-ATT-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.186.101.64
OAM;APP_56.233.6.22_Enterprise-Applications;APP Enterprise-Applications WAE 3148800016-LSVGNV-ATT-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.233.6.22
OAM;APP_56.146.52.7_Version-Management;APP Version-Management WAE 8754112-KLMZMI-VZB-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.146.52.7
OAM;APP_56.210.74.15_Other;APP Other WAE 2324661-SETLWA-VZB-WAAS-2;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.210.74.15
OAM;APP_56.66.57.13_Backup;APP Backup WAE 2303780026-BLTMMD-ATT-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.66.57.13
OAM;APP_56.207.245.7_File-System;APP File-System WAE EAGAN-EAGNMN-VZB-WAAS-3;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.207.245.7
OAM;APP_56.46.202.9_Version-Management;APP Version-Management WAE 3509784420-BTHPNY-XOC-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.46.202.9
OAM;APP_56.26.57.7_Other;APP Other WAE 4518996-WTRBCT-VZB-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.26.57.7
OAM;APP_56.207.245.9_Backup;APP Backup WAE EAGAN-EAGNMN-VZB-WAAS-5;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.207.245.9
OAM;APP_56.227.157.205_Replication;APP Replication WAE 0567894110-BRLNCA-ATT-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.227.157.205
OAM;APP_56.149.0.123_Backup;APP Backup WAE 2524000120-DRBRMI-ATT-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.149.0.123
OAM;APP_56.35.164.26_Citrix;APP Citrix WAE 3509950319-BRKLNY-XOC-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.35.164.26
OAM;APP_56.117.156.7_SQL;APP SQL WAE 4501594-WPLBFL-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.117.156.7
OAM;APP_56.35.120.80_Printing;APP Printing WAE 1568792-WDSDNY-VZB-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.35.120.80
OAM;APP_56.185.49.6_Other;APP Other WAE 4859000711-MDLNTX-VZB-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.185.49.6
OAM;APP_56.215.187.10_Systems-Management;APP Systems-Management WAE 6736601-DNVRCO-XOC-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.215.187.10
OAM;APP_56.68.52.11_Email-and-Messaging;APP Email-and-Messaging WAE 2328369997-EAONMD-XOC-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.68.52.11
OAM;APP_56.50.168.9_Printing;APP Printing WAE 4106360976-BTHMPA-ATT-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.50.168.9
OAM;APP_56.192.48.7_Backup;APP Backup WAE 2249978-SAPLMN-XOC-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.192.48.7
OAM;APP_56.185.41.5_WAFS;APP WAFS WAE 4893950802-WACOTX-XOC-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.185.41.5
OAM;APP_56.117.135.167_Outlook_Exchange;APP Outlook_Exchange WAE 4514278-ORLNFL-VZB-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.117.135.167
OAM;APP_56.84.133.8_Printing;APP Printing WAE 3613920025-CHRLNC-ATT-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.84.133.8
OAM;APP_56.178.27.9_Web-Internet;APP Web-Internet WAE 4832200015-ARLNTX-ATT-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.178.27.9
OAM;APP_56.66.1.23_Remote-Desktop;APP Remote-Desktop WAE 2303780021-BLTMMD-ATT-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.66.1.23
OAM;APP_56.169.194.6_SSL;APP SSL WAE 5194513-INDNIN-XOC-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.169.194.6
OAM;APP_56.150.54.52_Remote-Desktop;APP Remote-Desktop WAE 1611286101-ELGVIL-ATT-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.150.54.52
OAM;APP_56.115.184.5_File-System;APP File-System WAE 3144609-DYTBFL-VZB-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.115.184.5
OAM;APP_56.113.96.23_Directory-Services;APP Directory-Services WAE 3810246-SPTRFL-VZB-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.113.96.23
OAM;APP_56.80.101.7_Remote-Desktop;APP Remote-Desktop WAE 6979749-MCHNVA-VZB-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.80.101.7
OAM;APP_56.46.202.9_Remote-Desktop;APP Remote-Desktop WAE 3509784420-BTHPNY-XOC-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.46.202.9
OAM;APP_56.129.131.8_Backup;APP Backup WAE 4166050098-PSBRPA-XOC-WAAS-2;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.129.131.8
OAM;APP_56.132.134.6_Printing;APP Printing WAE 3816660764-CLVDOH-XOC-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.132.134.6
OAM;APP_56.200.37.10_Citrix;APP Citrix WAE 3658387-DSMNIA-VZB-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.200.37.10
OAM;APP_56.81.130.10_Other;APP Other WAE 3631970797-GRSBNC-ATT-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.81.130.10
OAM;APP_56.35.46.28_Systems-Management;APP Systems-Management WAE 4584667-RDGWNY-VZB-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.35.46.28
OAM;APP_56.169.194.6_SSH;APP SSH WAE 5194513-INDNIN-XOC-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.169.194.6
OAM;APP_56.145.148.83_Citrix;APP Citrix WAE 8496653-SOGTMI-XOC-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.145.148.83
OAM;APP_56.207.245.10_File-Transfer;APP File-Transfer WAE EAGAN-EAGNMN-VZB-WAAS-6;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.207.245.10
OAM;APP_56.66.57.13_Remote-Desktop;APP Remote-Desktop WAE 2303780026-BLTMMD-ATT-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.66.57.13
OAM;APP_56.48.0.10_WAFS;APP WAFS WAE 4282667-WLKBPA-ATT-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.48.0.10
OAM;APP_56.194.174.9_SQL;APP SQL WAE 9073928-RTHSWI-VZB-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.194.174.9
OAM;APP_56.26.55.138_WAFS;APP WAFS WAE 0833696492-WLNDCT-XOC-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.26.55.138
OAM;APP_56.65.134.143_Remote-Desktop;APP Remote-Desktop WAE 1207220-WSHNDC-VZB-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.65.134.143
OAM;APP_56.41.183.11_Directory-Services;APP Directory-Services WAE 5596262-JAMCNY-XOC-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.41.183.11
OAM;APP_56.69.3.12_Citrix;APP Citrix WAE 2303782029-BLTMMD-ATT-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.69.3.12
OAM;APP_56.197.52.9_Systems-Management;APP Systems-Management WAE 4678665101-SXFLSD-ATT-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.197.52.9
OAM;APP_56.183.131.13_Backup;APP Backup WAE 1608296-SGRLTX-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.183.131.13
OAM;APP_56.237.67.7_Web-Internet;APP Web-Internet WAE SAM-SAMTCA-VZB-WAAS-3;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.237.67.7
OAM;APP_56.106.134.43_Systems-Management;APP Systems-Management WAE 8335963-MMPHTN-XOC-WAAS-2;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.106.134.43
OAM;APP_56.198.195.11_Printing;APP Printing WAE 3037414802-GRNINE-ATT-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.198.195.11
OAM;APP_56.242.217.8_SQL;APP SQL WAE 3474134602-RSWLNM-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.242.217.8
OAM;APP_56.113.92.27_Backup;APP Backup WAE 6438976-SPTRFL-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.113.92.27
OAM;APP_56.183.238.75_Directory-Services;APP Directory-Services WAE 9831259-BRWETX-VZB-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.183.238.75
OAM;APP_56.118.190.10_SSL;APP SSL WAE 6800070007-TAMPFL-XOC-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.118.190.10
OAM;APP_56.68.32.13_Email-and-Messaging;APP Email-and-Messaging WAE 8977714-LNTHMD-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.68.32.13
OAM;APP_56.207.245.9_Remote-Desktop;APP Remote-Desktop WAE EAGAN-EAGNMN-VZB-WAAS-5;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.207.245.9
OAM;APP_56.86.97.13_File-System;APP File-System WAE 3613920219-CHRLNC-ATT-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.86.97.13
OAM;APP_56.130.63.7_Systems-Management;APP Systems-Management WAE 3879100952-STBNOH-ATT-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.130.63.7
OAM;APP_56.183.51.9_CIFS;APP CIFS WAE 3407284-HSTNTX-VZB-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.183.51.9
OAM;APP_56.184.158.36_Directory-Services;APP Directory-Services WAE 4822700006-CRLNTX-ATT-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.184.158.36
OAM;APP_56.118.190.10_SSH;APP SSH WAE 6800070007-TAMPFL-XOC-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.118.190.10
OAM;APP_56.24.18.8_Directory-Services;APP Directory-Services WAE 5541512-ALBNNY-VZB-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.24.18.8
OAM;APP_56.211.52.7_Web;APP Web WAE 4067804100-PLNDOR-XOC-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.211.52.7
OAM;APP_56.116.74.8_Version-Management;APP Version-Management WAE 4415859-MIAMFL-VZB-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.116.74.8
OAM;APP_56.117.156.7_SSL;APP SSL WAE 4501594-WPLBFL-ATT-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.117.156.7
OAM;APP_56.194.162.9_Web;APP Web WAE 5634000282-GRBYWI-ATT-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.194.162.9
OAM;APP_56.187.169.10_File-System;APP File-System WAE 9726642-SHRVLA-XOC-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.187.169.10
OAM;APP_56.119.136.8_Printing;APP Printing WAE 1158500106-MIAMFL-VZB-WAAS-2;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.119.136.8
OAM;APP_56.81.181.10_File-System;APP File-System WAE 9651416-RCKMNC-VZB-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.81.181.10
OAM;APP_56.190.17.5_File-System;APP File-System WAE 3622772-NRMNOK-ATT-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.190.17.5
OAM;APP_56.192.130.10_Email-and-Messaging;APP Email-and-Messaging WAE 2682800191-WTPRMN-ATT-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.192.130.10
OAM;APP_56.68.32.13_Backup;APP Backup WAE 8977714-LNTHMD-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.68.32.13
OAM;APP_56.228.4.11_Outlook_Exchange;APP Outlook_Exchange WAE 1424000012-HNLLHI-ATT-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.228.4.11
OAM;APP_56.150.107.7_Citrix;APP Citrix WAE 1602820007-ELGVIL-ATT-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.150.107.7
OAM;APP_56.22.128.105_Version-Management;APP Version-Management WAE 4924200-MNCHNH-VZB-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.22.128.105
OAM;APP_56.165.178.51_Version-Management;APP Version-Management WAE 2897857-HZLWMO-VZB-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.165.178.51
OAM;APP_56.252.36.7_Citrix;APP Citrix WAE 3401470101-ALBQNM-ATT-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.252.36.7
